OrderID,OrderDate,Region,Country,State,Category,SubCategory,Product,Customer,Quantity,SalesAmount,Profit
4737668,2023-04-02 15:44:44.007220,South,Poland,Michigan,Electronics,Accessories,Router AX3000,Nathaniel Gilbert,1,416.89,46.47
8446913,2023-12-11 15:44:44.007220,South,Antarctica (the territory South of 60 deg S),Idaho,Home,Electronics,Mechanical Keyboard,Roy Nielsen,4,101.26,30.76
6210145,2024-07-20 15:44:44.007220,South,Lesotho,New Mexico,Office,Peripherals,Gaming Chair,Maria Olson,4,133.54,8.78
7702555,2023-03-13 15:44:44.007220,North,Nigeria,New Jersey,Home,Electronics,Graphics Tablet,Kimberly Rogers,7,89.89,49.64
3050904,2023-11-03 15:44:44.007220,North,Slovenia,Nebraska,Office,Fitness,Noise-Canceling Headphones,Amy Meyer,5,54.45,20.24
1288825,2024-04-09 15:44:44.007220,West,Monaco,Washington,Fitness,Fitness,Gaming Chair,Kristen Smith,4,233.67,119.44
7130765,2024-01-26 15:44:44.007220,East,Montserrat,Utah,Accessories,Electronics,Gaming Chair,Thomas Flynn,2,65.92,214.84
3921548,2023-07-03 15:44:44.007220,South,Bahrain,Georgia,Home,Office,Laptop Stand,Andre Terrell,1,121.71,192.78
6400387,2024-03-10 15:44:44.007220,North,Nigeria,Ohio,Office,Fitness,Router AX3000,Laura Price,2,71.92,75.67
1011663,2025-05-25 15:44:44.007220,South,Nauru,Delaware,Accessories,Fitness,LED Desk Lamp,Nicole Thornton,6,48.63,158.8
3087363,2025-02-15 15:44:44.007220,East,Germany,Virginia,Accessories,Office,Laptop Stand,Jason Crawford,5,211.78,50.26
6116144,2024-06-19 15:44:44.007220,South,Dominica,Mississippi,Peripherals,Accessories,Mechanical Keyboard,Trevor Robinson,3,135.28,76.78
9640629,2023-04-16 15:44:44.007220,East,Gabon,Idaho,Accessories,Electronics,LED Desk Lamp,Richard Strickland,2,102.6,26.27
7793677,2025-04-19 15:44:44.007220,South,United States Minor Outlying Islands,Colorado,Peripherals,Accessories,Portable Charger 20k mAh,Alexander Webb,9,63.04,75.06
2730468,2023-11-28 15:44:44.007220,Central,Macao,Georgia,Fitness,Accessories,USB-C Hub,Thomas Oconnor,2,42.5,86.32
7007115,2025-11-17 15:44:44.007220,West,Mali,Maryland,Accessories,Fitness,Router AX3000,Briana Wiggins,5,45.06,-16.24
7863873,2024-07-08 15:44:44.007220,North,Swaziland,North Dakota,Home,Office,Webcam 1080p,Brandi Hardy,1,79.2,142.6
4257921,2024-10-15 15:44:44.007220,West,Kuwait,Missouri,Fitness,Accessories,Microphone USB,Kelly Smith,2,58.83,202.2
2599296,2022-12-25 15:44:44.007220,West,Venezuela,Arizona,Electronics,Electronics,Router AX3000,Linda Miller,4,99.83,115.65
8559346,2023-02-21 15:44:44.007220,West,Lao People's Democratic Republic,Arizona,Fitness,Office,Router AX3000,Ralph Reese,9,85.93,13.28
1744153,2025-06-28 15:44:44.007220,West,Angola,Oregon,Accessories,Electronics,Graphics Tablet,Margaret Clark,4,30.63,174.42
308423,2025-03-26 15:44:44.007220,South,Cook Islands,Illinois,Accessories,Peripherals,Portable Charger 20k mAh,Joseph Mejia,2,76.1,27.13
4110801,2023-06-18 15:44:44.007220,North,Paraguay,Delaware,Office,Home,Portable Charger 20k mAh,Christopher Wilson,1,54.37,125.59
2814601,2025-07-12 15:44:44.007220,Central,Niger,Oklahoma,Home,Fitness,Wireless Mouse,Christine Bell,1,329.98,156.43
7730962,2025-07-21 15:44:44.007220,South,Ghana,Louisiana,Home,Office,External SSD 1TB,Michael Campbell,7,29.74,140.18
6314624,2025-07-22 15:44:44.007220,North,Ecuador,Hawaii,Home,Electronics,Smartwatch,Louis Morgan,6,55.16,89.69
5685238,2025-12-06 15:44:44.007220,North,Kenya,Arkansas,Peripherals,Office,Bluetooth Speaker,John Lowe,4,79.63,133.24
9200550,2024-02-12 15:44:44.007220,North,Botswana,Missouri,Fitness,Peripherals,Mechanical Keyboard,Jeffery White,2,86.11,80.46
8735845,2024-12-29 15:44:44.007220,North,Nauru,Pennsylvania,Electronics,Office,Ergonomic Desk,Melissa Griffin,3,57.18,95.35
7907325,2023-03-08 15:44:44.007220,East,Guinea-Bissau,Maryland,Peripherals,Accessories,Graphics Tablet,Craig Chang,9,121.92,174.35
1224172,2024-02-07 15:44:44.007220,South,Sudan,Ohio,Peripherals,Accessories,Graphics Tablet,Thomas Duran,7,87.57,35.12
2005181,2025-08-20 15:44:44.007220,Central,Mongolia,Florida,Home,Accessories,Webcam 1080p,Robert Hale,4,120.89,119.19
5476490,2024-12-06 15:44:44.007220,East,Bhutan,New Jersey,Fitness,Home,Fitness Band,Matthew Miranda,2,125.93,36.19
4749727,2023-04-05 15:44:44.007220,North,Latvia,Iowa,Peripherals,Peripherals,LED Desk Lamp,Briana Huang,1,116.93,-66.93
8257533,2025-10-06 15:44:44.007220,Central,Eritrea,Mississippi,Electronics,Office,Graphics Tablet,Michael Ortega,4,100.69,113.36
9039831,2024-08-04 15:44:44.007220,West,Solomon Islands,Massachusetts,Fitness,Peripherals,USB-C Hub,Andre Alvarez,3,60.04,60.82
3260048,2025-07-09 15:44:44.007220,North,Guernsey,New Mexico,Electronics,Office,External SSD 1TB,Christopher Tate,3,42.15,176.76
4938090,2023-05-21 15:44:44.007220,North,Netherlands Antilles,Oregon,Accessories,Peripherals,Noise-Canceling Headphones,Brian Roth,1,149.07,97.47
2582256,2025-09-26 15:44:44.007220,South,South Africa,Connecticut,Accessories,Fitness,Wireless Mouse,Matthew Sparks,2,75.49,-1.97
5018567,2025-04-16 15:44:44.007220,Central,Marshall Islands,New Jersey,Accessories,Office,Ergonomic Desk,Jason Oliver,1,116.22,110.09
7148611,2025-06-11 15:44:44.007220,North,Mayotte,Hawaii,Peripherals,Accessories,USB-C Hub,Janet Peterson,4,178.55,51.44
469713,2024-04-03 15:44:44.007220,Central,Suriname,Vermont,Home,Peripherals,Fitness Band,Rachel Graham,4,117.51,151.08
9809052,2024-11-16 15:44:44.007220,East,Solomon Islands,Michigan,Office,Fitness,NVMe SSD 2TB,Cynthia Bates,6,36.13,189.8
9301778,2025-06-13 15:44:44.007220,West,Belarus,West Virginia,Peripherals,Fitness,4K Monitor,Laura Tucker,9,351.94,138.34
5242132,2023-12-01 15:44:44.007220,East,Namibia,Rhode Island,Accessories,Office,Ergonomic Desk,Justin Short,2,174.47,201.12
4934292,2023-03-21 15:44:44.007220,South,Christmas Island,Maryland,Peripherals,Peripherals,LED Desk Lamp,Andrea Rodriguez,1,98.23,48.15
2891109,2023-11-09 15:44:44.007220,Central,Suriname,Rhode Island,Peripherals,Accessories,External SSD 1TB,Jamie Snyder,6,35.64,92.94
2675047,2023-11-10 15:44:44.007220,South,Panama,Arkansas,Electronics,Electronics,Gaming Chair,Robert Clay,5,84.19,36.7
9738932,2023-08-31 15:44:44.007220,West,United Kingdom,Wisconsin,Peripherals,Peripherals,External SSD 1TB,April Thomas,1,66.0,52.11
3541935,2023-02-24 15:44:44.007220,East,Canada,New Hampshire,Peripherals,Accessories,Ergonomic Desk,Jean Lane,2,83.38,51.36
7623391,2023-11-12 15:44:44.007220,Central,Congo,Indiana,Peripherals,Electronics,Wireless Mouse,Emily Hudson,3,21.63,64.68
6887429,2025-10-02 15:44:44.007220,South,United States Minor Outlying Islands,Utah,Office,Peripherals,4K Monitor,Tony Graham,7,91.04,14.7
172046,2025-10-19 15:44:44.007220,East,United States Virgin Islands,Minnesota,Home,Home,Portable Charger 20k mAh,Lauren Carr DDS,1,97.12,40.93
8050901,2024-07-30 15:44:44.007220,Central,Tanzania,Florida,Home,Accessories,Microphone USB,Amy Santana,4,98.89,146.41
7517300,2024-11-07 15:44:44.007220,North,Austria,Alabama,Home,Office,Mechanical Keyboard,Samantha Howard,9,318.05,120.78
2439134,2023-08-11 15:44:44.007220,East,Tokelau,Maine,Electronics,Office,Tripod,Cynthia Park,1,68.53,71.88
3797107,2025-06-15 15:44:44.007220,East,India,South Dakota,Electronics,Peripherals,Mechanical Keyboard,James James,1,33.7,92.18
3374069,2025-11-27 15:44:44.007220,South,Mauritius,Indiana,Peripherals,Accessories,Wireless Mouse,Karen Lopez,2,161.85,-41.34
1502399,2025-06-14 15:44:44.007220,North,Hungary,Mississippi,Fitness,Office,Laptop Stand,Brittany Bright,1,46.15,191.21
8328643,2024-09-25 15:44:44.007220,Central,Paraguay,Florida,Fitness,Fitness,Mechanical Keyboard,Benjamin Smith,3,72.47,81.15
6157663,2025-03-08 15:44:44.007220,South,Saint Helena,New York,Home,Office,Ergonomic Desk,Vanessa Taylor,2,96.18,115.45
6577894,2025-01-16 15:44:44.007220,North,Burundi,Tennessee,Peripherals,Peripherals,Ergonomic Desk,Shannon English,5,51.69,-10.86
5268814,2025-06-14 15:44:44.007220,Central,Qatar,Rhode Island,Electronics,Accessories,LED Desk Lamp,Lisa Gibson,2,130.64,147.41
7072774,2025-06-08 15:44:44.007220,East,Jamaica,Oklahoma,Accessories,Home,Fitness Band,Janice Perez,4,146.83,82.11
7049018,2023-09-26 15:44:44.007220,Central,Jamaica,Rhode Island,Fitness,Electronics,4K Monitor,Jonathan Simon,1,52.54,6.27
3586033,2024-08-27 15:44:44.007220,West,Rwanda,North Carolina,Fitness,Peripherals,USB-C Hub,Timothy Johnston,6,92.49,88.07
6404414,2023-06-14 15:44:44.007220,North,Antigua and Barbuda,Arizona,Office,Home,Bluetooth Speaker,Michele Wilson,2,36.0,-17.13
7054391,2023-12-08 15:44:44.007220,Central,Liberia,Vermont,Office,Home,Microphone USB,Nicholas Fox,10,121.53,52.98
2397254,2024-01-27 15:44:44.007220,South,Togo,Wisconsin,Office,Peripherals,Graphics Tablet,Julie Miller,2,64.56,180.95
8330660,2023-03-11 15:44:44.007220,East,Tuvalu,South Carolina,Fitness,Peripherals,Router AX3000,John Harmon,4,116.85,113.53
9483179,2025-07-21 15:44:44.007220,South,Paraguay,California,Electronics,Electronics,4K Monitor,Kimberly Riley,7,99.07,63.03
4506989,2024-08-20 15:44:44.007220,West,New Caledonia,Arkansas,Electronics,Home,Portable Charger 20k mAh,Kimberly Smith,1,193.97,-48.01
7098729,2023-12-17 15:44:44.007220,West,Korea,North Carolina,Home,Home,Webcam 1080p,Laura Rivera,3,98.92,85.37
577187,2023-08-16 15:44:44.007220,East,Guinea,Maine,Office,Electronics,Tripod,Andrew Livingston,1,50.43,182.75
6169317,2025-08-25 15:44:44.007220,Central,San Marino,Maryland,Office,Peripherals,Router AX3000,Kristy Brown,1,204.56,14.88
2106281,2025-01-17 15:44:44.007220,Central,Lebanon,Pennsylvania,Home,Fitness,Wireless Mouse,Anthony Mooney,3,29.99,21.92
4454311,2023-11-13 15:44:44.007220,Central,Sudan,West Virginia,Electronics,Accessories,Gaming Chair,Donna Miller,4,44.34,100.81
7835034,2023-09-18 15:44:44.007220,East,Macedonia,California,Accessories,Electronics,Bluetooth Speaker,Diana Anderson,3,316.56,180.67
6159317,2025-04-22 15:44:44.007220,East,Fiji,Louisiana,Electronics,Peripherals,Portable Charger 20k mAh,Alexis Rodriguez,1,185.45,47.55
8985420,2023-05-21 15:44:44.007220,Central,China,Pennsylvania,Accessories,Home,External SSD 1TB,Mary Wood,4,152.57,20.36
1685592,2023-11-22 15:44:44.007220,Central,China,Kentucky,Peripherals,Peripherals,Portable Charger 20k mAh,Cynthia White,4,133.51,134.68
4654325,2024-12-26 15:44:44.007220,North,Malta,Arizona,Fitness,Fitness,Ergonomic Desk,Bradley Thomas,4,46.2,82.85
2511179,2023-01-10 15:44:44.007220,South,Vietnam,Georgia,Fitness,Peripherals,Ergonomic Desk,Nicole Gutierrez,2,266.59,-3.45
8235255,2025-04-06 15:44:44.007220,East,Hungary,Kansas,Accessories,Electronics,Laptop Stand,Molly Jackson,3,29.84,83.06
2693001,2025-10-10 15:44:44.007220,South,Montserrat,Washington,Accessories,Fitness,Tripod,Amy Baker,5,93.55,63.39
8918990,2025-12-08 15:44:44.007220,Central,Svalbard & Jan Mayen Islands,Delaware,Home,Electronics,Fitness Band,John Alvarez,9,84.11,7.05
7825762,2023-05-20 15:44:44.007220,North,Lebanon,West Virginia,Accessories,Electronics,Router AX3000,Tammy Hall,1,150.14,212.23
5941992,2024-09-13 15:44:44.007220,East,Pitcairn Islands,Virginia,Accessories,Office,Tripod,Dennis Moreno,3,159.98,88.1
8876515,2024-11-14 15:44:44.007220,South,Jordan,Alabama,Home,Peripherals,Wireless Mouse,Robert Reyes,1,157.86,96.09
2089725,2024-03-14 15:44:44.007220,South,Germany,North Dakota,Home,Accessories,Webcam 1080p,Amanda Hardin,4,75.3,163.72
5257791,2023-08-28 15:44:44.007220,South,Northern Mariana Islands,Minnesota,Accessories,Electronics,Fitness Band,Jessica Hull,6,98.16,134.6
1974387,2023-05-23 15:44:44.007220,North,Togo,Louisiana,Office,Office,Mechanical Keyboard,Derek Garcia,1,54.64,46.7
3394223,2023-07-23 15:44:44.007220,North,Palau,Pennsylvania,Home,Fitness,Microphone USB,Raymond Curry,2,123.17,-25.09
1094305,2025-08-01 15:44:44.007220,North,Saint Martin,Utah,Peripherals,Electronics,USB-C Hub,Chloe Rogers,4,284.92,11.63
5160776,2023-01-05 15:44:44.007220,North,Portugal,Idaho,Electronics,Fitness,Laptop Stand,Adam Smith,1,36.84,90.65
9958343,2024-01-28 15:44:44.007220,South,Bangladesh,Alabama,Home,Peripherals,Wireless Mouse,Joseph Jennings,2,189.38,61.23
1623024,2023-10-09 15:44:44.007220,East,Guernsey,Iowa,Fitness,Peripherals,Ergonomic Desk,Darlene Johnson,1,200.77,155.95
2793705,2025-10-05 15:44:44.007220,Central,Nicaragua,Colorado,Accessories,Fitness,Microphone USB,Kristopher Shannon,6,358.59,-3.77
1246505,2023-07-05 15:44:44.007220,Central,Cuba,Rhode Island,Electronics,Fitness,Laptop Stand,Michelle Wilson,5,120.04,96.94
3313634,2024-07-14 15:44:44.007220,South,Togo,Rhode Island,Fitness,Electronics,Noise-Canceling Headphones,Matthew Yoder,10,50.2,145.43
3690582,2025-10-12 15:44:44.007220,West,Monaco,Idaho,Peripherals,Home,Microphone USB,Melissa King,7,76.25,112.05
3205895,2025-06-02 15:44:44.007220,North,Lao People's Democratic Republic,Texas,Accessories,Peripherals,Smartwatch,Margaret Livingston,2,307.93,85.04
7215080,2024-02-26 15:44:44.007220,Central,Falkland Islands (Malvinas),Wyoming,Accessories,Office,Noise-Canceling Headphones,Steven Carrillo,2,144.76,132.15
5372748,2023-08-25 15:44:44.007220,West,Gibraltar,Kentucky,Electronics,Fitness,4K Monitor,Benjamin Waters,2,40.06,60.09
8418412,2024-12-23 15:44:44.007220,East,Hong Kong,Missouri,Fitness,Home,Mechanical Keyboard,Anthony Sosa,10,125.94,96.25
1479891,2024-10-16 15:44:44.007220,West,Estonia,Idaho,Electronics,Office,Portable Charger 20k mAh,John Mcfarland,2,136.42,129.08
7766277,2024-09-13 15:44:44.007220,West,New Caledonia,Montana,Accessories,Fitness,Fitness Band,Johnathan Thomas,5,85.01,110.02
4975279,2025-05-09 15:44:44.007220,South,Seychelles,Nevada,Electronics,Office,Ergonomic Desk,Mason Gaines,1,184.35,138.68
3108109,2023-01-10 15:44:44.007220,West,Saint Barthelemy,Kentucky,Home,Electronics,Smartwatch,Benjamin Duncan,4,91.22,-2.66
7449399,2025-11-19 15:44:44.007220,North,El Salvador,Wyoming,Electronics,Accessories,Smartwatch,Steven Hernandez,2,281.09,28.13
6821360,2023-07-11 15:44:44.007220,South,Northern Mariana Islands,Alabama,Electronics,Peripherals,Laptop Stand,Mary Adams,6,66.63,-0.08
5781296,2024-01-29 15:44:44.007220,Central,Reunion,Michigan,Office,Electronics,Webcam 1080p,Laura Robertson,2,128.75,46.94
7225354,2025-10-02 15:44:44.007220,East,Wallis and Futuna,Wyoming,Home,Fitness,Microphone USB,Jeffrey Anthony DDS,8,201.31,43.43
4679723,2025-03-13 15:44:44.007220,East,Solomon Islands,California,Office,Home,Tripod,April Finley,8,73.44,107.2
6885437,2025-09-02 15:44:44.007220,Central,Svalbard & Jan Mayen Islands,Wyoming,Peripherals,Accessories,LED Desk Lamp,Mr. Timothy Howard,9,36.42,15.58
1912554,2023-08-22 15:44:44.007220,East,Pitcairn Islands,Maryland,Office,Office,Webcam 1080p,Mark Benjamin,1,49.7,82.9
2358353,2023-02-13 15:44:44.007220,North,Bermuda,Mississippi,Home,Electronics,USB-C Hub,Tonya Miller,2,163.06,49.78
8457316,2023-02-07 15:44:44.007220,South,Kuwait,Wisconsin,Office,Fitness,Gaming Chair,Maria Thompson,7,143.99,59.13
2662495,2024-08-26 15:44:44.007220,Central,Armenia,Missouri,Fitness,Electronics,USB-C Hub,Elizabeth Price,7,64.14,110.39
8823295,2025-09-18 15:44:44.007220,West,Botswana,South Dakota,Accessories,Peripherals,Router AX3000,Katelyn Mcclure,5,98.46,106.85
8325036,2025-10-13 15:44:44.007220,East,Kazakhstan,West Virginia,Fitness,Peripherals,Graphics Tablet,Andrew Johnson,2,341.18,85.53
9270762,2023-01-20 15:44:44.007220,North,Namibia,Kansas,Office,Electronics,Smartwatch,Arthur Fernandez MD,3,72.53,41.32
7651685,2024-09-19 15:44:44.007220,West,Marshall Islands,New Hampshire,Office,Office,Mechanical Keyboard,Alexis Morgan,6,83.32,105.44
651295,2023-12-12 15:44:44.007220,Central,Guadeloupe,Washington,Home,Peripherals,External SSD 1TB,Bruce Roman,5,139.61,120.43
8345659,2025-05-15 15:44:44.007220,South,Papua New Guinea,North Dakota,Peripherals,Home,Smartwatch,Michael Sawyer,9,146.95,59.42
8278136,2023-07-27 15:44:44.007220,Central,Canada,West Virginia,Home,Office,Graphics Tablet,Tammy Johnson,1,166.95,137.34
9149502,2025-08-03 15:44:44.007220,West,Cambodia,New York,Fitness,Accessories,NVMe SSD 2TB,Kaitlin Hardin,5,125.46,62.96
1035113,2025-02-23 15:44:44.007220,East,Aruba,Kansas,Office,Fitness,Smartwatch,Bianca Jackson,1,94.06,75.99
6018393,2024-07-19 15:44:44.007220,East,Australia,Maryland,Electronics,Electronics,Microphone USB,Anne Carr,3,72.94,148.0
856962,2023-09-03 15:44:44.007220,East,Syrian Arab Republic,Pennsylvania,Peripherals,Home,Microphone USB,Robert Wilson,1,100.2,158.75
551304,2024-11-12 15:44:44.007220,West,Nauru,South Carolina,Electronics,Office,Ergonomic Desk,Robert Simmons,1,95.07,193.39
6095607,2025-04-06 15:44:44.007220,East,Sudan,West Virginia,Electronics,Home,Webcam 1080p,Erika Daugherty,4,193.49,75.9
4254272,2024-04-08 15:44:44.007220,East,Montserrat,Ohio,Fitness,Electronics,USB-C Hub,Russell Mcguire,7,63.06,103.88
5215582,2023-08-06 15:44:44.007220,East,Serbia,Arizona,Accessories,Electronics,Graphics Tablet,Gabriela Martinez,7,186.96,148.44
5571332,2023-03-01 15:44:44.007220,West,Cambodia,Wisconsin,Home,Office,Microphone USB,Michael Tran,2,111.82,121.49
8736236,2025-04-25 15:44:44.007220,East,Kazakhstan,Kansas,Electronics,Home,Router AX3000,Amanda Garcia,1,157.57,71.64
9964822,2023-01-29 15:44:44.007220,East,Tanzania,South Dakota,Office,Fitness,Smartwatch,Paula Smith,1,94.03,96.24
5509332,2023-07-03 15:44:44.007220,West,Libyan Arab Jamahiriya,Colorado,Electronics,Home,Laptop Stand,Christopher Davis,4,51.95,34.78
5736598,2025-09-27 15:44:44.007220,Central,Pakistan,Pennsylvania,Home,Peripherals,External SSD 1TB,Jennifer Aguirre,9,163.68,41.22
5125126,2024-12-28 15:44:44.007220,West,Sierra Leone,New Mexico,Accessories,Office,USB-C Hub,Christine Bowman,2,116.1,87.37
9089803,2024-02-26 15:44:44.007220,East,Maldives,New Hampshire,Peripherals,Electronics,Portable Charger 20k mAh,Todd Bishop,2,39.61,9.8
9722080,2025-03-17 15:44:44.007220,South,Argentina,Rhode Island,Fitness,Home,USB-C Hub,Jonathan Clements,3,165.27,75.51
9800473,2023-06-27 15:44:44.007220,Central,Nigeria,Maryland,Peripherals,Peripherals,USB-C Hub,Aaron Young,3,45.48,86.46
9603089,2025-12-06 15:44:44.007220,West,British Indian Ocean Territory (Chagos Archipelago),North Dakota,Office,Accessories,Ergonomic Desk,Lisa Huffman,10,80.73,78.62
1386168,2024-08-24 15:44:44.007220,Central,Mauritania,North Carolina,Peripherals,Office,Graphics Tablet,Randy Hopkins,5,35.44,189.75
5357190,2024-01-28 15:44:44.007220,West,Falkland Islands (Malvinas),Arkansas,Office,Peripherals,Tripod,Robert Jennings,3,61.98,119.96
8746460,2025-06-30 15:44:44.007220,Central,United States Minor Outlying Islands,New Mexico,Accessories,Electronics,NVMe SSD 2TB,Christopher Livingston Jr.,7,49.54,194.64
3229604,2025-10-02 15:44:44.007220,South,Haiti,Maine,Home,Home,LED Desk Lamp,David Jensen,3,150.63,35.31
4595219,2025-12-10 15:44:44.007220,Central,Tuvalu,Wisconsin,Office,Fitness,Mechanical Keyboard,Brian Williams,3,154.15,-15.33
8862229,2024-01-29 15:44:44.007220,East,Martinique,Idaho,Office,Accessories,Webcam 1080p,Allen Robertson,10,144.88,77.68
2624512,2024-08-20 15:44:44.007220,West,Barbados,Kansas,Office,Peripherals,USB-C Hub,Leslie Nguyen,2,38.65,60.48
3515137,2025-04-07 15:44:44.007220,East,Congo,West Virginia,Peripherals,Home,External SSD 1TB,Erika Maxwell,1,58.63,116.28
4402460,2024-04-11 15:44:44.007220,West,Greece,Iowa,Accessories,Electronics,4K Monitor,Oscar Kane,1,98.46,67.7
3319816,2023-02-09 15:44:44.007220,South,Honduras,Iowa,Peripherals,Office,Router AX3000,Kevin Brown,8,49.55,74.11
9492305,2025-05-26 15:44:44.007220,West,Jordan,Georgia,Home,Electronics,Laptop Stand,Leon Thompson,3,42.94,-4.38
2773591,2024-06-25 15:44:44.007220,South,Holy See (Vatican City State),Florida,Electronics,Peripherals,Bluetooth Speaker,Cory Howard,4,63.34,104.75
9339315,2023-12-10 15:44:44.007220,North,Faroe Islands,Illinois,Home,Office,Wireless Mouse,Andrew Carroll,1,84.45,57.77
1028237,2023-06-04 15:44:44.007220,East,Fiji,Florida,Fitness,Peripherals,USB-C Hub,John Barnes,6,59.42,-33.14
6928441,2024-12-28 15:44:44.007220,North,Senegal,Michigan,Office,Home,4K Monitor,Edward Moore,5,178.23,86.68
4060113,2023-08-01 15:44:44.007220,Central,South Africa,South Dakota,Home,Fitness,Noise-Canceling Headphones,Susan Lane,7,106.32,83.66
8856994,2025-11-24 15:44:44.007220,East,Mexico,Iowa,Office,Electronics,Webcam 1080p,Scott Burns,3,104.48,-12.54
2151464,2024-09-16 15:44:44.007220,East,Cuba,Pennsylvania,Fitness,Home,Smartwatch,Joel Smith,10,50.14,163.21
4058384,2025-04-29 15:44:44.007220,South,Japan,West Virginia,Accessories,Electronics,External SSD 1TB,Danielle Hamilton,1,38.37,53.97
3692146,2024-06-29 15:44:44.007220,West,Cyprus,Pennsylvania,Office,Peripherals,Microphone USB,Susan Villanueva,6,164.2,55.15
1038272,2025-09-14 15:44:44.007220,Central,Israel,Arizona,Peripherals,Home,Noise-Canceling Headphones,John Mack,1,47.55,37.61
